NGC,Paper,Author Reference,RAJ2000,DEJ2000,Distance (pc),Vmag,Vmag_abs,Bmag,Bmag_abs,Imag,Imag_abs,Kmag,Kmag_abs,Teff,logg,age_Kruijssen,Fe/H,Fe/H_e,Fe/H_o,O/Fe,O/Fe_e,Na/Fe,Na/Fe_e,F275W,F275W_abs,F275W_e,F336W,F336W_abs,F336W_e,F435W,F435W_abs,F435W_e,F606W,F606W_abs,F606W_e,F814W,F814W_abs,F814W_e,Star ID,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200016,13.17716667,-26.58678333,8988,13.883,-0.885315319,14.989,0.220684681,NaN,NaN,11.125,-3.643315319,4438,1.42,11.54,-1.317,0.122,-1.29,0.047,NaN,0.564,0.059,18.522,3.753684681,0.0155,16.0096,1.241284681,0.0073,15.0788,0.310484681,0.0029,13.6055,-1.162815319,0,12.7164,-2.051915319,0,R0000667,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200017,13.16657917,-26.56376667,8988,13.887,-0.881315319,15.051,0.282684681,NaN,NaN,11.086,-3.682315319,4439,1.4,11.54,-1.183,0.166,-1.29,0.377,0.309,0.191,0.07,18.6844,3.916084681,0.0106,16.0361,1.267784681,0.0181,15.1303,0.361984681,0.0067,13.6223,-1.146015319,0,12.7163,-2.052015319,0,R0001469,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200023,13.21917917,-26.59074722,8988,14.065,-0.703315319,15.155,0.386684681,NaN,NaN,11.365,-3.403315319,4487,1.52,11.54,-1.266,0.129,-1.29,0.128,0.129,0.521,0.068,18.4185,3.650184681,0,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99.9999,13.8062,-0.962115319,0,12.9295,-1.838815319,0,R0000505,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200028,13.22064583,-26.56178333,8988,14.19,-0.578315319,15.276,0.507684681,NaN,NaN,11.558,-3.210315319,4522,1.61,11.54,-1.19,0.111,-1.29,-0.352,NaN,0.738,0.022,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99.9999,13.9489,-0.819415319,0,13.0931,-1.675215319,0,R0001532,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200036,13.2073625,-26.58651667,8988,14.461,-0.307315319,15.457,0.688684681,NaN,NaN,11.908,-2.860315319,4596,1.76,11.54,-1.253,0.129,-1.29,0.049,NaN,0.669,0.06,18.3557,3.587384681,0.0221,16.1687,1.400384681,0.0049,15.4939,0.725584681,0.0057,14.1916,-0.576715319,0,13.355,-1.413315319,0,R0000681,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200049,13.19255833,-26.58743889,8988,14.72,-0.048315319,15.695,0.926684681,NaN,NaN,12.113,-2.655315319,4666,1.94,11.54,-1.194,0.131,-1.29,NaN,NaN,0.717,0.033,18.2486,3.480284681,0.0054,16.2537,1.485384681,0.006,15.689,0.920684681,0.0096,14.4564,-0.311915319,0,13.6403,-1.128015319,0,R0000637,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200057,13.15815,-26.60168056,8988,14.908,0.139684681,15.842,1.073684681,NaN,NaN,12.424,-2.344315319,4718,1.97,11.54,-1.232,0.163,-1.29,NaN,NaN,-0.005,0.076,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99.9999,14.6278,-0.140515319,0,13.8271,-0.941215319,0,R0000162,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200060,13.15674583,-26.56951111,8988,14.993,0.224684681,15.859,1.090684681,NaN,NaN,12.542,-2.226315319,4741,2.13,11.54,-1.197,0.147,-1.29,0.184,NaN,0.039,NaN,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99.9999,14.7127,-0.055615319,0,13.9362,-0.832115319,0,R0001299,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200064,13.21199167,-26.59805833,8988,15.029,0.260684681,15.895,1.126684681,NaN,NaN,12.627,-2.141315319,4751,2.06,11.54,-1.18,0.13,-1.29,0.066,NaN,0.922,0.158,18.395,3.626684681,0,16.499,1.730684681,0,16.0059,1.237584681,0,14.7671,-0.001215319,0,14.0044,-0.763915319,0,R0000268,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200074,13.18717917,-26.57504167,8988,15.159,0.390684681,16.065,1.296684681,NaN,NaN,12.805,-1.963315319,4786,2.14,11.54,-1.194,0.13,-1.29,NaN,NaN,0.055,0.014,18.371,3.602684681,0.0209,16.4014,1.633084681,0.011,16.0793,1.310984681,0.0102,14.9193,0.150984681,0,14.142,-0.626315319,0,R0001119,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200076,13.18226667,-26.57348056,8988,15.192,0.423684681,16.059,1.290684681,NaN,NaN,12.809,-1.959315319,4795,2.14,11.54,-1.18,0.156,-1.29,NaN,NaN,0,0.07,18.3885,3.620184681,0.0134,16.4824,1.714084681,0.0057,16.1158,1.347484681,0.0201,14.9405,0.172184681,0,14.1712,-0.597115319,0,R0001180,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200097,13.16559167,-26.59096667,8988,15.413,0.644684681,16.295,1.526684681,NaN,NaN,13.123,-1.645315319,4856,2.27,11.54,-1.206,0.111,-1.29,-0.023,NaN,0.37,0.093,18.4805,3.712184681,0.0162,16.5934,1.825084681,0.002,16.3127,1.544384681,0.0041,15.1538,0.385484681,0,14.3945,-0.373815319,0,R0000498,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200114,13.213825,-26.567025,8988,15.501,0.732684681,16.367,1.598684681,NaN,NaN,13.271,-1.497315319,4880,2.34,11.54,-1.247,0.102,-1.29,-0.184,NaN,0.468,0.066,18.4288,3.660484681,0.0031,16.6711,1.902784681,0,16.363,1.594684681,0,15.257,0.488684681,0,14.5137,-0.254615319,0,R0001367,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200117,13.20367083,-26.59163333,8988,15.531,0.762684681,16.355,1.586684681,NaN,NaN,13.356,-1.412315319,4888,2.38,11.54,-1.193,0.208,-1.29,NaN,NaN,0.006,0.002,18.1755,3.407184681,0.0078,16.507,1.738684681,0.0142,16.3376,1.569284681,0.0093,15.2929,0.524584681,7.00E-04,14.5651,-0.203215319,0,R0000488,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200119,13.15727083,-26.56288889,8988,15.54,0.771684681,16.403,1.634684681,NaN,NaN,13.288,-1.480315319,4890,2.35,11.54,-1.249,0.123,-1.29,NaN,NaN,0.004,0.073,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99.9999,15.2885,0.520184681,0,14.5606,-0.207715319,0,R0001495,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200122,13.1968875,-26.59525556,8988,15.552,0.783684681,16.388,1.619684681,NaN,NaN,13.301,-1.467315319,4894,2.35,11.54,-1.242,0.145,-1.29,0.426,NaN,0.172,NaN,18.5392,3.770884681,0.0205,16.6509,1.882584681,0.0027,16.4174,1.649084681,0.0081,15.2959,0.527584681,0.0013,14.536,-0.232315319,0,R0000355,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200141,13.2015125,-26.57405278,8988,15.731,0.962684681,16.546,1.777684681,NaN,NaN,13.488,-1.280315319,4943,2.43,11.54,-1.196,0.143,-1.29,0.059,NaN,0.264,0.159,18.4661,3.697784681,0.0074,16.8239,2.055584681,0.0085,16.5557,1.787384681,0.0073,15.4989,0.730584681,0.0025,14.7575,-0.010815319,0,R0001152,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200145,13.20767083,-26.54693611,8988,15.746,0.977684681,16.574,1.805684681,NaN,NaN,13.558,-1.210315319,4947,2.46,11.54,-1.206,0.134,-1.29,NaN,NaN,0.771,0.009,18.4476,3.679284681,0,16.8569,2.088584681,0,16.5972,1.828884681,0,15.5166,0.748284681,0,-99.9999,-114.7682153,99.9999,R0027032,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200147,13.19847917,-26.57869722,8988,15.789,1.020684681,16.619,1.850684681,NaN,NaN,13.578,-1.190315319,4958,2.47,11.54,-1.233,0.12,-1.29,0.546,NaN,0.603,0.061,18.4612,3.692884681,0.0096,16.9199,2.151584681,0.0023,16.6518,1.883484681,0.0056,15.5801,0.811784681,0.0014,14.8487,0.080384681,0,R0000999,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200154,13.20505,-26.57820278,8988,15.825,1.056684681,16.664,1.895684681,NaN,NaN,13.668,-1.100315319,4968,2.51,11.54,-1.204,0.112,-1.29,0.23,NaN,0.036,0.25,18.593,3.824684681,0.0103,16.8096,2.041284681,0.0138,16.6496,1.881284681,0.004,15.5781,0.809784681,4.00E-04,14.8491,0.080784681,0,R0001014,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200182,13.16789583,-26.60533889,8988,15.937,1.168684681,16.74,1.971684681,NaN,NaN,13.766,-1.002315319,4999,2.55,11.54,-1.179,0.16,-1.29,0.097,NaN,0.182,NaN,18.6235,3.855184681,0.0032,16.9359,2.167584681,0,16.7704,2.002084681,0,15.6853,0.916984681,0,14.9527,0.184384681,0,R0000061,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200193,13.16311667,-26.57331667,8988,15.985,1.216684681,16.773,2.004684681,NaN,NaN,13.778,-0.990315319,5012,2.55,11.54,-1.223,0.141,-1.29,NaN,NaN,0.472,0.126,18.5659,3.797584681,0.0123,17.0194,2.251084681,0.0015,16.7921,2.023784681,0.0035,15.7335,0.965184681,0.0015,15.0192,0.250884681,0,R0001188,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200199,13.1967875,-26.58870833,8988,16.021,1.252684681,16.798,2.029684681,NaN,NaN,13.896,-0.872315319,5022,2.61,11.54,-1.233,0.125,-1.29,0.04,NaN,0.198,0.076,18.4649,3.696584681,0.0112,16.8686,2.100284681,0.0067,16.7587,1.990384681,0.003,15.7626,0.994284681,8.00E-04,15.0612,0.292884681,0,R0000592,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200226,13.1689375,-26.55522778,8988,16.16,1.391684681,16.949,2.180684681,NaN,NaN,13.946,-0.822315319,5060,2.61,11.54,-1.158,0.188,-1.29,NaN,NaN,0.191,0.084,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99.9999,15.9317,1.163384681,0,15.2296,0.461284681,0,R0001655,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200238,13.17605833,-26.56288056,8988,16.198,1.429684681,17.01,2.241684681,NaN,NaN,14.21,-0.558315319,5070,2.75,11.54,-1.197,0.141,-1.29,NaN,NaN,0.537,0.077,18.6578,3.889484681,0.0138,17.1743,2.405984681,0.0066,16.9843,2.215984681,0.0132,15.9594,1.191084681,9.00E-04,15.2558,0.487484681,0,R0001496,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200239,13.19786667,-26.60041111,8988,16.208,1.439684681,16.967,2.198684681,NaN,NaN,13.998,-0.770315319,5073,2.69,11.54,-1.24,0.08,-1.29,NaN,NaN,0.017,0.088,18.7284,3.960084681,0.0036,17.0668,2.298484681,0,16.9869,2.218584681,0,15.9577,1.189384681,0.0035,15.2321,0.463784681,0,R0000202,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200255,13.16183333,-26.57925,8988,16.293,1.524684681,17.071,2.302684681,NaN,NaN,14.121,-0.647315319,5096,2.69,11.54,-1.215,0.132,-1.29,NaN,NaN,NaN,NaN,18.7947,4.026384681,0.0321,17.2055,2.437184681,0,17.0913,2.322984681,0,16.0493,1.280984681,2.00E-04,15.3398,0.571484681,0,R0000980,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200260,13.1727,-26.57796944,8988,16.32,1.551684681,17.128,2.359684681,NaN,NaN,14.105,-0.663315319,5103,2.68,11.54,-1.188,0.169,-1.29,NaN,NaN,-0.002,0.043,18.8161,4.047784681,0.0123,17.211,2.442684681,0.0059,17.1231,2.354784681,0.003,16.112,1.343684681,8.00E-04,15.3865,0.618184681,0,R0001020,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200263,13.19345417,-26.54801944,8988,16.336,1.567684681,17.125,2.356684681,NaN,NaN,14.216,-0.552315319,5108,2.74,11.54,-1.301,0.051,-1.29,0.644,NaN,0.1,NaN,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99.9999,16.1141,1.345784681,0,-99.9999,-114.7682153,99.9999,R0026903,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200274,13.19255,-26.60806944,8988,16.428,1.659684681,17.208,2.439684681,NaN,NaN,14.298,-0.470315319,5133,2.77,11.54,-1.234,0.165,-1.29,NaN,NaN,0.012,0.174,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99.9999,16.1545,1.386184681,0.0053,15.4596,0.691284681,0,R0000006,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200276,13.17125,-26.56938889,8988,16.436,1.667684681,17.218,2.449684681,NaN,NaN,14.291,-0.477315319,5135,2.76,11.54,-1.166,0.106,-1.29,NaN,NaN,0.386,0.04,18.754,3.985684681,0.0075,17.3376,2.569284681,0.0042,17.1984,2.430084681,0.0163,16.2114,1.443084681,0,15.5188,0.750484681,0,R0001304,,,,,,,,,,,,,,,,,,,,,,
288,Carretta,200279,13.179,-26.58885833,8988,16.458,1.689684681,17.208,2.439684681,NaN,NaN,14.45,-0.318315319,5141,2.85,11.54,-1.19,0.068,-1.29,NaN,NaN,0.325,0.019,18.7499,3.981584681,0.0187,17.3332,2.564884681,0.0023,17.2076,2.439284681,0.0119,16.1949,1.426584681,8.00E-04,15.5132,0.744884681,0,R0000585,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200008,13.21875417,-26.60104444,8988,13.477,-1.291315319,14.729,-0.039315319,NaN,NaN,NaN,NaN,4327,1.18,11.54,-1.236,0.146,-1.29,-0.046999998,0.093,0.736999989,0.095,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99,NaN,NaN,NaN,13.2077,-1.560615319,0,12.2431,-2.525215319,0,R0000181,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200009,13.192725,-26.59695556,8988,13.509,-1.259315319,14.774,0.005684681,NaN,NaN,NaN,NaN,4335,1.21,11.54,-1.207,0.136,-1.29,NaN,NaN,0.501999974,0.085,18.7742,4.005884681,0.0098,-99.9999,-114.7682153,99,NaN,NaN,NaN,13.2423,-1.526015319,0,12.2932,-2.475115319,0,R0000310,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200014,13.20886667,-26.57066667,8988,13.864,-0.904315319,14.996,0.227684681,NaN,NaN,NaN,NaN,4432,1.41,11.54,-1.213,0.111,-1.29,0.301999986,0.027,0.431158094,0.067,18.6949,3.926584681,0.0215,15.9644,1.196084681,0,NaN,NaN,NaN,13.5954,-1.172915319,0,12.6846,-2.083715319,0,R0001265,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200015,13.18829583,-26.58275556,8988,13.864,-0.904315319,15.013,0.244684681,NaN,NaN,NaN,NaN,4432,1.41,11.54,-1.335,0.21,-1.29,-0.171000004,NaN,0.57099998,0.074,23.2479,8.479584681,0.2176,21.7421,6.973784681,0,NaN,NaN,NaN,20.438,5.669684681,0,19.5103,4.741984681,0,R0014452,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200016,13.17716667,-26.58678333,8988,13.883,-0.885315319,14.989,0.220684681,NaN,NaN,NaN,NaN,4438,1.42,11.54,-1.317,0.122,-1.29,0.046999998,NaN,0.56400001,0.059,18.522,3.753684681,0.0155,16.0096,1.241284681,0,NaN,NaN,NaN,13.6055,-1.162815319,0,12.7164,-2.051915319,0,R0000667,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200017,13.16657917,-26.56376667,8988,13.887,-0.881315319,15.051,0.282684681,NaN,NaN,NaN,NaN,4439,1.4,11.54,-1.183,0.166,-1.29,0.377000004,0.309,0.41014547,0.07,18.6844,3.916084681,0.0106,16.0361,1.267784681,0,NaN,NaN,NaN,13.6223,-1.146015319,0,12.7163,-2.052015319,0,R0001469,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200023,13.21917917,-26.59074722,8988,14.065,-0.703315319,15.155,0.386684681,NaN,NaN,NaN,NaN,4487,1.52,11.54,-1.266,0.129,-1.29,0.104066726,0.129,0.521000028,0.068,18.4185,3.650184681,0,-99.9999,-114.7682153,99,NaN,NaN,NaN,13.8062,-0.962115319,0,12.9295,-1.838815319,0,R0000505,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200028,13.22064583,-26.56178333,8988,14.19,-0.578315319,15.276,0.507684681,NaN,NaN,NaN,NaN,4522,1.61,11.54,-1.19,0.111,-1.29,-0.351999998,NaN,0.737999976,0.022,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99,NaN,NaN,NaN,13.9489,-0.819415319,0,13.0931,-1.675215319,0,R0001532,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200036,13.2073625,-26.58651667,8988,14.461,-0.307315319,15.457,0.688684681,NaN,NaN,NaN,NaN,4596,1.76,11.54,-1.253,0.129,-1.29,0.048999999,NaN,0.66900003,0.06,18.3557,3.587384681,0.0221,16.1687,1.400384681,0,NaN,NaN,NaN,14.1916,-0.576715319,0,13.355,-1.413315319,0,R0000681,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200049,13.19255833,-26.58743889,8988,14.72,-0.048315319,15.695,0.926684681,NaN,NaN,NaN,NaN,4666,1.94,11.54,-1.194,0.131,-1.29,NaN,NaN,0.717000008,0.033,18.2486,3.480284681,0.0054,16.2537,1.485384681,0,NaN,NaN,NaN,14.4564,-0.311915319,0,13.6403,-1.128015319,0,R0000637,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200057,13.15815,-26.60168056,8988,14.908,0.139684681,15.842,1.073684681,NaN,NaN,NaN,NaN,4718,1.97,11.54,-1.232,0.163,-1.29,NaN,NaN,-0.005,0.076,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99,NaN,NaN,NaN,14.6278,-0.140515319,0,13.8271,-0.941215319,0,R0000162,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200060,13.15674583,-26.56951111,8988,14.993,0.224684681,15.859,1.090684681,NaN,NaN,NaN,NaN,4741,2.13,11.54,-1.197,0.147,-1.29,0.150279197,NaN,0.039000001,NaN,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99,NaN,NaN,NaN,14.7127,-0.055615319,0,13.9362,-0.832115319,0,R0001299,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200064,13.21199167,-26.59805833,8988,15.029,0.260684681,15.895,1.126684681,NaN,NaN,NaN,NaN,4751,2.06,11.54,-1.18,0.13,-1.29,0.066,NaN,0.921999991,0.158,-99.9999,-114.7682153,99.9999,23.8817,9.113384681,0,NaN,NaN,NaN,21.297,6.528684681,0,20.5532,5.784884681,0,R0006235,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200074,13.18717917,-26.57504167,8988,15.159,0.390684681,16.065,1.296684681,NaN,NaN,NaN,NaN,4786,2.14,11.54,-1.194,0.13,-1.29,NaN,NaN,0.055,0.014,21.6821,6.913784681,0.0609,20.8302,6.061884681,0,NaN,NaN,NaN,20.1199,5.351584681,0,19.5257,4.757384681,0,R0018137,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200076,13.18226667,-26.57348056,8988,15.192,0.423684681,16.059,1.290684681,NaN,NaN,NaN,NaN,4795,2.14,11.54,-1.18,0.156,-1.29,NaN,NaN,0,0.07,18.3885,3.620184681,0.0134,16.4824,1.714084681,0,NaN,NaN,NaN,14.9405,0.172184681,0,14.1712,-0.597115319,0,R0001180,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200091,13.16804167,-26.60902778,8988,15.379,0.610684681,16.229,1.460684681,NaN,NaN,NaN,NaN,4846,2.25,11.54,-1.236,0.215,-1.29,-0.050000001,NaN,0.671999991,0.095,20.102,5.333684681,0,19.4462,4.677884681,0,NaN,NaN,NaN,19.2043,4.435984681,0,-99.9999,-114.7682153,99,R0002469,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200097,13.16559167,-26.59096667,8988,15.413,0.644684681,16.295,1.526684681,NaN,NaN,NaN,NaN,4856,2.27,11.54,-1.206,0.111,-1.29,-0.023,NaN,0.473689974,0.093,18.4805,3.712184681,0.0162,16.5934,1.825084681,0,NaN,NaN,NaN,15.1538,0.385484681,0,14.3945,-0.373815319,0,R0000498,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200114,13.213825,-26.567025,8988,15.501,0.732684681,16.367,1.598684681,NaN,NaN,NaN,NaN,4880,2.34,11.54,-1.247,0.102,-1.29,-0.184,NaN,0.505392867,0.066,18.4288,3.660484681,0.0031,16.6711,1.902784681,0,NaN,NaN,NaN,15.257,0.488684681,0,14.5137,-0.254615319,0,R0001367,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200117,13.20367083,-26.59163333,8988,15.531,0.762684681,16.355,1.586684681,NaN,NaN,NaN,NaN,4888,2.38,11.54,-1.193,0.208,-1.29,NaN,NaN,0.006,0.002,22.0224,7.254084681,0.0701,20.891,6.122684681,0,NaN,NaN,NaN,20.3162,5.547884681,0,19.7063,4.937984681,0,R0009344,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200119,13.15727083,-26.56288889,8988,15.54,0.771684681,16.403,1.634684681,NaN,NaN,NaN,NaN,4890,2.35,11.54,-1.249,0.123,-1.29,NaN,NaN,0.004,0.073,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99,NaN,NaN,NaN,15.2885,0.520184681,0,14.5606,-0.207715319,0,R0001495,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200122,13.1968875,-26.59525556,8988,15.552,0.783684681,16.388,1.619684681,NaN,NaN,NaN,NaN,4894,2.35,11.54,-1.242,0.145,-1.29,0.425999999,NaN,0.403016188,NaN,18.5392,3.770884681,0.0205,16.6509,1.882584681,0,NaN,NaN,NaN,15.2959,0.527584681,0,14.536,-0.232315319,0,R0000355,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200141,13.2015125,-26.57405278,8988,15.731,0.962684681,16.546,1.777684681,NaN,NaN,NaN,NaN,4943,2.43,11.54,-1.196,0.143,-1.29,0.059,NaN,0.437536929,0.159,21.7004,6.932084681,0.0649,20.719,5.950684681,0,NaN,NaN,NaN,20.2069,5.438584681,0,19.6108,4.842484681,0,R0018661,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200145,13.20767083,-26.54693611,8988,15.746,0.977684681,16.574,1.805684681,NaN,NaN,NaN,NaN,4947,2.46,11.54,-1.206,0.134,-1.29,NaN,NaN,0.771000028,0.009,18.4476,3.679284681,0,16.8569,2.088584681,0,NaN,NaN,NaN,15.5166,0.748284681,0,-99.9999,-114.7682153,99,R0027032,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200147,13.19847917,-26.57869722,8988,15.789,1.020684681,16.619,1.850684681,NaN,NaN,NaN,NaN,4958,2.47,11.54,-1.233,0.12,-1.29,0.546000004,NaN,0.602999985,0.061,20.6542,5.885884681,0.0238,19.8706,5.102284681,0,NaN,NaN,NaN,19.5444,4.776084681,0,19.027,4.258684681,0,R0016011,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200154,13.20505,-26.57820278,8988,15.825,1.056684681,16.664,1.895684681,NaN,NaN,NaN,NaN,4968,2.51,11.54,-1.204,0.112,-1.29,0.188239448,NaN,0.035999998,0.25,18.593,3.824684681,0.0103,16.8096,2.041284681,0,NaN,NaN,NaN,15.5781,0.809784681,0,14.8491,0.080784681,0,R0001014,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200182,13.16789583,-26.60533889,8988,15.937,1.168684681,16.74,1.971684681,NaN,NaN,NaN,NaN,4999,2.55,11.54,-1.179,0.16,-1.29,0.097000003,NaN,0.40676844,NaN,18.6235,3.855184681,0.0032,16.9359,2.167584681,0,NaN,NaN,NaN,15.6853,0.916984681,0,14.9527,0.184384681,0,R0000061,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200193,13.16311667,-26.57331667,8988,15.985,1.216684681,16.773,2.004684681,NaN,NaN,NaN,NaN,5012,2.55,11.54,-1.223,0.141,-1.29,NaN,NaN,0.506686866,0.126,24.8948,10.12648468,0,-99.9999,-114.7682153,99,NaN,NaN,NaN,23.0967,8.328384681,0,22.0923,7.323984681,0,R0018310,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200199,13.1967875,-26.58870833,8988,16.021,1.252684681,16.798,2.029684681,NaN,NaN,NaN,NaN,5022,2.61,11.54,-1.233,0.125,-1.29,0.039999999,NaN,0.412772048,0.076,18.4649,3.696584681,0.0112,16.8686,2.100284681,0,NaN,NaN,NaN,15.7626,0.994284681,0,15.0612,0.292884681,0,R0000592,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200222,13.18657917,-26.54932222,8988,16.126,1.357684681,16.908,2.139684681,NaN,NaN,NaN,NaN,5050,2.65,11.54,-1.25,0.117,-1.29,NaN,NaN,0.377125629,0.035,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99,NaN,NaN,NaN,-99.9999,-114.7682153,99,15.1771,0.408784681,0,R0001735,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200226,13.1689375,-26.55522778,8988,16.16,1.391684681,16.949,2.180684681,NaN,NaN,NaN,NaN,5060,2.61,11.54,-1.158,0.188,-1.29,NaN,NaN,0.41014547,0.084,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99,NaN,NaN,NaN,23.7941,9.025784681,0,22.318,7.549684681,0,R0025332,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200238,13.17605833,-26.56288056,8988,16.198,1.429684681,17.01,2.241684681,NaN,NaN,NaN,NaN,5070,2.75,11.54,-1.197,0.141,-1.29,NaN,NaN,0.537,0.077,18.6578,3.889484681,0.0138,17.1743,2.405984681,0,NaN,NaN,NaN,15.9594,1.191084681,0,15.2558,0.487484681,0,R0001496,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200239,13.19786667,-26.60041111,8988,16.208,1.439684681,16.967,2.198684681,NaN,NaN,NaN,NaN,5073,2.69,11.54,-1.24,0.08,-1.29,NaN,NaN,0.017000001,0.088,18.7284,3.960084681,0.0036,17.0668,2.298484681,0,NaN,NaN,NaN,15.9577,1.189384681,0,15.2321,0.463784681,0,R0000202,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200255,13.16183333,-26.57925,8988,16.293,1.524684681,17.071,2.302684681,NaN,NaN,NaN,NaN,5096,2.69,11.54,-1.215,0.132,-1.29,NaN,NaN,NaN,NaN,18.7947,4.026384681,0.0321,17.2055,2.437184681,0,NaN,NaN,NaN,16.0493,1.280984681,0,15.3398,0.571484681,0,R0000980,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200260,13.1727,-26.57796944,8988,16.32,1.551684681,17.128,2.359684681,NaN,NaN,NaN,NaN,5103,2.68,11.54,-1.188,0.169,-1.29,NaN,NaN,-0.002,0.043,21.15,6.381684681,0.0269,20.335,5.566684681,0,NaN,NaN,NaN,20.0045,5.236184681,0,19.4834,4.715084681,0,R0016674,,,,,,,,,,,,,,,,,,,,,,
288,Marino,200263,13.19345417,-26.54801944,8988,16.336,1.567684681,17.125,2.356684681,NaN,NaN,NaN,NaN,5108,2.74,11.54,-1.301,0.051,-1.29,0.643999994,NaN,0.375999953,NaN,-99.9999,-114.7682153,99.9999,-99.9999,-114.7682153,99,NaN,NaN,NaN,22.5148,7.746484681,0,-99.9999,-114.7682153,99,R0026914,,,,,,,,,,,,,,,,,,,,,,
